value,count
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1581,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1582,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1583,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1584,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1585,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1586,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1587,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1588,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1589,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1590,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1591,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1592,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1593,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1594,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1595,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1596,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1597,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1598,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1599,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1600,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1601,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1602,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1603,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1604,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1605,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1606,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1607,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1608,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1609,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1610,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1611,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1612,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1613,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1614,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1615,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1616,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1617,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1618,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1619,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1620,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1621,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1622,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1623,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1624,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1625,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1626,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1627,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1628,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1629,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1630,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1631,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1632,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1633,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1634,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1635,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1636,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1637,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1638,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1639,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1640,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1641,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1642,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1643,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1644,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1645,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1646,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1647,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1648,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1649,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1650,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1651,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1652,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1653,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1654,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1655,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1656,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1657,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1658,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1659,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1660,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1661,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1662,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1663,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1664,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1665,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1666,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1667,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1668,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1669,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1670,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1671,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1672,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1673,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1674,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1675,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1676,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1677,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1678,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1679,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1680,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1681,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1682,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1683,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1684,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1685,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1686,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1687,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1688,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1689,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1690,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1691,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1692,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1693,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1694,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1695,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1696,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1697,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1698,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1699,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1700,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1701,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1702,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1703,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1704,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1705,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1706,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1707,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1708,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1709,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1710,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1711,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1712,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1713,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1714,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1715,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1716,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1717,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1718,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1719,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1720,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1721,1
NT=Acetylation; MT=variable; PP=Protein N-Term;AC=Unimod:1; TA=.; MM= 42.010565; CF=H(2)C(2)O,1
NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl,1
NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable,1
NT=Oxidation; MT=Fixed;AC=Unimod:4; TA=C,1
"NT=Phospho;TA=S,T,Y;MT=variable;AC=UNIMOD:21",1
NT=Oxidation;TA=M;AC=UNIMOD:35;MT=variable,1
NT=Carbamidomethyl;AC=UNIMOD:4;TA=K;MT=Fixed,1
"NT=Phospho;AC=UNIMOD:21;TA=S,T,Y,A;MT=Variable",1
"AC=UNIMOD:21;NT=Phospho;MT=variable;TA=S,T,Y",1
NT=Oxidation;MT=Variable;TA=P;AC=UNIMOD:35,1
AC=UNIMOD:4;NT=Carbamidomethyl;TA=C;MT=Fixed,1
"NT=Deamidated;TA=N,Q;AC=UNIMOD:7;MT=variable",1
NT=Acetyl;AC=UNIMOD:1;MT=variable;PP=Protein C-term,1
NT=TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Variable,1
NT=TMT6plex;AC=UNIMOD:737;MT=fixed;PP=Protein N-term,1
NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765,1
"NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=variable",1
not applicable,1
